buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
0.0,18.0,113343.0,24.0,113343.0,Neutral,113343.0,113343.0,0.0,-6.0,0.0,13:43,439487
2.0,-11.0,113380.0,-11.0,113380.0,Buy Dominant,113370.0,113370.0,0.0,0.0,2.0,13:44,439487
54.0,-16.0,113423.0,4.0,113430.0,Buy Dominant,113408.0,113408.0,13.0,-20.0,41.0,13:45,439487
1.0,-2.0,113370.0,-20.0,113374.0,Sell Dominant,113370.0,113374.0,11.0,18.0,-10.0,13:46,439487
3.0,-5.0,113355.0,-15.0,113355.0,Sell Dominant,113350.0,113350.0,5.0,10.0,-2.0,13:47,439487
16.5,-8.0,113400.0,-27.0,113400.0,Buy Dominant,113400.0,113400.0,2.5,19.0,14.0,13:49,439487
3.0,-30.0,113378.0,-88.0,113425.0,Sell Dominant,113378.0,113425.0,21.0,58.0,-18.0,13:50,439487
4.0,-10.0,113377.0,56.0,113378.0,Buy Dominant,113376.0,113378.0,1.0,-66.0,3.0,13:51,439487
8.0,25.0,113382.0,46.0,113382.0,Buy Dominant,113350.0,113350.0,5.0,-21.0,3.0,13:52,439487
11.0,-4.0,113425.0,-1.0,113427.0,Sell Dominant,113395.0,113400.0,19.0,-3.0,-8.0,13:53,439487
7.5,10.0,113415.0,12.0,113435.0,Sell Dominant,113401.0,113401.0,18.5,-2.0,-11.0,13:54,439487
0.0,14.0,113415.0,23.0,113415.0,Sell Dominant,113407.0,113407.0,5.0,-9.0,-5.0,13:55,439487
65.5,6.0,113460.0,33.0,113460.0,Buy Dominant,113414.0,113415.0,6.5,-27.0,59.0,13:56,439487
5.5,11.0,113453.0,-3.0,113467.0,Neutral,113444.0,113460.0,5.5,14.0,0.0,13:57,439487
2.0,-17.0,113450.0,-48.0,113450.0,Sell Dominant,113449.0,113450.0,36.0,31.0,-34.0,13:58,439487
4.5,4.0,113456.0,-3.0,113456.0,Sell Dominant,113431.0,113431.0,10.5,7.0,-6.0,13:59,439487
0.0,10.0,113455.0,10.0,113455.0,Sell Dominant,113455.0,113455.0,3.0,0.0,-3.0,14:00,439487
15.5,-6.0,113455.0,2.0,113471.0,Buy Dominant,113455.0,113458.0,0.5,-8.0,15.0,14:01,439487
1.0,-3.0,113455.0,-7.0,113455.0,Neutral,113455.0,113455.0,1.0,4.0,0.0,14:02,439487
1.0,8.0,113445.0,21.0,113447.0,Sell Dominant,113430.0,113447.0,31.0,-13.0,-30.0,14:03,439487
2.5,4.0,113419.0,8.0,113439.0,Sell Dominant,113419.0,113432.0,6.5,-4.0,-4.0,14:04,439487
0.0,0.0,113393.0,0.0,113393.0,Neutral,113393.0,113393.0,0.0,0.0,0.0,14:05,439487
1.0,-7.0,113380.0,18.0,113392.0,Sell Dominant,113380.0,113392.0,5.0,-25.0,-4.0,14:06,439487
1.0,2.0,113365.0,-7.0,113385.0,Sell Dominant,113365.0,113379.0,10.0,9.0,-9.0,14:07,439487
4.5,-20.0,113372.0,-46.0,113379.0,Sell Dominant,113371.0,113372.0,6.5,26.0,-2.0,14:08,439487
3.5,-5.0,113340.0,-12.0,113349.0,Sell Dominant,113340.0,113342.0,6.5,7.0,-3.0,14:09,439487
5.0,0.0,113310.0,1.0,113310.0,Sell Dominant,113310.0,113310.0,21.0,-1.0,-16.0,14:10,439487
4.0,3.0,113301.0,-7.0,113320.0,Sell Dominant,113301.0,113320.0,5.0,10.0,-1.0,14:11,439487
3.0,-1.0,113289.0,-21.0,113301.0,Sell Dominant,113289.0,113301.0,8.0,20.0,-5.0,14:12,439487
