buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
0.0,-3.0,97845.0,-2.0,97845.0,Neutral,97845.0,97845.0,0.0,-1.0,0.0,11:47,438425
0.0,5.0,97818.0,13.0,97818.0,Sell Dominant,97818.0,97818.0,1.0,-8.0,-1.0,11:48,438425
1.0,-3.0,97840.0,-4.0,97840.0,Buy Dominant,97840.0,97840.0,0.0,1.0,1.0,11:49,438425
2.5,19.0,97845.0,17.0,97845.0,Buy Dominant,97840.0,97840.0,0.5,2.0,2.0,11:50,438425
10.5,-7.0,97860.0,-18.0,97860.0,Neutral,97845.0,97845.0,10.5,11.0,0.0,11:51,438425
11.5,-11.0,97825.0,-17.0,97850.0,Neutral,97825.0,97849.0,11.5,6.0,0.0,11:52,438425
14.5,2.0,97838.0,6.0,97838.0,Buy Dominant,97833.0,97833.0,6.5,-4.0,8.0,11:54,438425
2.0,6.0,97845.0,7.0,97850.0,Sell Dominant,97845.0,97850.0,3.0,-1.0,-1.0,11:55,438425
3.0,2.0,97857.0,-1.0,97857.0,Buy Dominant,97857.0,97857.0,0.0,3.0,3.0,11:56,438425
0.0,4.0,97848.0,5.0,97848.0,Sell Dominant,97848.0,97848.0,3.0,-1.0,-3.0,11:57,438425
4.0,4.0,97870.0,8.0,97870.0,Buy Dominant,97861.0,97861.0,0.0,-4.0,4.0,11:58,438425
4.0,-7.0,97870.0,-7.0,97870.0,Neutral,97870.0,97870.0,4.0,0.0,0.0,11:59,438425
0.0,-11.0,97850.0,-9.0,97850.0,Sell Dominant,97850.0,97850.0,6.0,-2.0,-6.0,12:00,438425
1.5,-1.0,97829.0,21.0,97830.0,Sell Dominant,97829.0,97830.0,4.5,-22.0,-3.0,12:01,438425
8.0,5.0,97874.0,13.0,97874.0,Buy Dominant,97838.0,97838.0,1.0,-8.0,7.0,12:02,438425
11.0,-2.0,97875.0,2.0,97883.0,Buy Dominant,97875.0,97882.0,2.0,-4.0,9.0,12:03,438425
2.0,4.0,97870.0,-16.0,97890.0,Sell Dominant,97870.0,97888.0,5.0,20.0,-3.0,12:04,438425
